province,city_name,year,nom_gdp,real_gdp,所属地域,金融发展水平,信贷转化率,人口密度,第二产业占GDP比重,产业结构,产业整体升级,产业结构高级化,碳排放量_吨,碳排放强度_名义GDP,人均道路面积_平方米,treat,post,did,ln_real_gdp,ln_人口密度,ln_金融发展水平,ln_碳排放量_吨,ln_碳排放强度_名义GDP
贵州省,安顺市,2009,195.7,152.3089,西部,2.46555151202991,1.04560003433761,253.739074134024,0.353500247001648,0.461778253316879,2.27705669403076,1.30630242824554,10684677.0,54597.22534491569,4.93,0,0,0,5.025910695488537,5.536306471829087,0.9024155196010434,16.18432121698507,10.90773834258304
贵州省,安顺市,2010,232.92,170.7383,西部,2.54094950648503,0.985977219744033,248.23567497572,0.38042077422142,0.446543574333191,2.27350783348083,1.17381489276886,11123279.0,47755.79168813326,5.04,0,0,0,5.140131974873345,5.514378597235043,0.9325378326274139,16.22455067742061,10.77385563045169
贵州省,安顺市,2011,285.64,196.5197,西部,2.43950167903516,0.940752069070698,246.034315312399,0.394307523965836,0.450182020664215,2.29467153549194,1.14170289039612,12006865.0,42034.95658871307,5.68,0,0,0,5.280762680737101,5.505471019343933,0.8917937885437209,16.30098912750832,10.64625685082741
贵州省,安顺市,2012,367.62,226.8427,西部,2.36339871208742,0.993235722260775,246.401208589619,0.37272185087204,0.482590734958649,2.33790326118469,1.29477441310883,12225372.0,33255.45944181491,6.28,0,0,0,5.424256825737661,5.506961136637672,0.860100715282044,16.3190240223101,10.41197422634448
贵州省,安顺市,2013,410.38,261.7765,西部,2.42557461086774,1.00472457824588,248.246465954462,0.383190423250198,0.474694758653641,2.33257985115051,1.23879599571228,12743159.0,31052.09561869487,8.05,0,0,0,5.567491086268846,5.514422066990969,0.8860684492556843,16.36050513655517,10.34342157682957
贵州省,安顺市,2014,475.79,291.0955,西部,2.26748105987771,0.997863131177172,249.066580338837,0.364707916975021,0.484232604503632,2.33317303657532,1.32772707939148,12656491.0,26601.00254313878,8.82,0,0,0,5.673651392026802,5.517720251641151,0.8186695501068713,16.3536807640651,10.18870418365124
贵州省,安顺市,2015,570.01,323.9893,西部,2.33937497001967,0.975798276330727,249.649293190892,0.33197420835495,0.487184405326843,2.30634307861328,1.46753692626953,12534839.0,21990.55981474009,13.56,0,0,0,5.780710490555644,5.520057105742498,0.8498837868610266,16.34402244545535,9.998368540920994
贵州省,安顺市,2016,644.3,358.6561,西部,2.53629514507735,0.980943751336708,261.659652530484,0.323832601308823,0.49926570057869,2.32236409187317,1.5417400598526,12462904.0,19343.32453825858,18.86,0,0,0,5.882363990653094,5.567044623139037,0.9307044119313976,16.33826710997856,9.870102653833962
贵州省,安顺市,2017,753.62,400.2602,西部,2.47429940433168,1.01237594397229,263.850221215064,0.33374872803688,0.497146278619766,2.32804131507874,1.48958253860474,12983980.0,17228.81558345055,20.21,0,0,0,5.992114835624565,5.575381598263545,0.9059572869921773,16.37922684781801,9.75433858562989
贵州省,安顺市,2018,850.29,436.6839,西部,2.40028867435837,1.09342582999764,264.778245386857,0.321203172206879,0.503190517425537,2.3275842666626,1.56658005714417,13543633.0,15928.25153771066,20.213,0,0,0,6.079209592397194,5.578892665804485,0.8755890111033766,16.42142710555852,9.675849637791027
贵州省,安顺市,2019,923.94,472.0553,西部,2.34433863636364,1.16601341991342,266.051580878386,0.316189378499985,0.513680517673492,2.34355044364929,1.62459766864777,13280716.0,14374.00264086412,24.311,0,0,0,6.157096139739688,5.583690203059628,0.8520033307184748,16.40182361622182,9.573176481753439
贵州省,安顺市,2020,969.05,486.689,西部,2.45515904860393,1.31945791106515,266.731412539117,0.302666693925858,0.514936804771423,2.33254027366638,1.70133280754089,13351706.0,13778.13941489087,24.544,0,0,0,6.187625315392299,5.58624220655108,0.8981915447300375,16.40715472490822,9.530838514761468
贵州省,安顺市,2021,1073.59,530.637,西部,2.34499295644115,1.28535273401297,265.328585302687,0.304340183734894,0.518180310726166,2.34070086479187,1.70263516902924,14146051.0,13176.39974291862,37.943,0,0,0,6.274078171650889,5.5809690024283,0.8522823982439022,16.46494606183101,9.486182610113008
贵州省,安顺市,2022,1080.92,521.6162,西部,2.62627974098057,1.42832229417206,264.972483004208,0.280344521333679,0.534951707804463,2.3502479369426,1.90819390819391,14245141.0,13178.71905413907,37.931,0,0,0,6.256932068412353,5.579625982874743,0.9655682976176901,16.47192642407506,9.48635861472481
贵州省,安顺市,2023,1100.3,537.2647,西部,2.86232918181818,1.56180709090909,265.371749217654,0.280344521333679,,,,14970399.0,13605.74297918749,40.64,0,0,0,6.286490896711816,5.581131670179777,1.051635692625768,16.52158540934723,9.518247260471364
甘肃省,定西市,2007,103.21,86.34309,西部,1.96622582117837,0.744097835131979,144.16133792425,0.229215681552887,0.390076845884323,2.00936937332153,1.70178949832916,3239565.25,31388.09466137003,6.55,0,0,0,4.458328778229112,4.970933074645554,0.6761158783933798,14.99094969666652,10.35418394908868
甘肃省,定西市,2008,115.94,94.41616,西部,2.28315126845892,0.8041489965922,144.37284800787,0.228971034288406,0.409689486026764,2.0483500957489,1.78926348686218,3201563.75,27613.97058823529,6.25,0,0,0,4.547712244941406,4.972399175591774,0.8255566239855564,14.97914992028374,10.22607710437215
甘肃省,定西市,2009,127.88,104.1599,西部,2.49740562712882,0.881018861689533,144.677816035416,0.235689267516136,0.456593692302704,2.1488766670227,1.93726980686188,3272729.5,25592.19189865499,8.25,0,0,0,4.645927218398354,4.974509311831839,0.91525244389122,15.00113490417734,10.1500425799857
甘肃省,定西市,2010,157.63,116.1383,西部,2.6489235626618,0.920410487676845,132.862764387605,0.251081764698029,0.443077236413956,2.13723611831665,1.76467323303223,3480542.25,22080.45581424856,8.96,0,0,0,4.754781722330317,4.889316748791712,0.9741533547063059,15.06269865857766,10.00244814393921
甘肃省,定西市,2011,179.08,130.8878,西部,2.69021247231762,0.957013940152561,131.878996556813,0.27711695432663,0.439980864524841,2.15707874298096,1.5877081155777,3675115.5,20522.19957560867,10.86,0,0,0,4.874340467655649,4.881884809415204,0.9896201764861988,15.11709511870663,9.92926248533387
甘肃省,定西市,2012,216.98,147.5106,西部,2.9085363040716,1.07243884228635,136.029374266918,0.269588857889175,0.427162319421768,2.12391352653503,1.58449554443359,3902850.0,17987.14167204351,12.01,0,0,0,4.993900037604531,4.912870849670913,1.06764996635081,15.17721761344882,9.797412430054516
甘肃省,定西市,2013,238.46,164.1793,西部,3.3030011315599,1.24926829229611,129.965568125922,0.256048142910004,0.449848979711533,2.15574598312378,1.75689220428467,3851143.25,16150.05975845005,12.73,0,0,0,5.100959123297923,4.867269554803996,1.194831488994092,15.16388061023557,9.689679028857583
甘肃省,定西市,2014,264.67,179.2838,西部,3.51863306409507,1.47810843718541,133.841603345403,0.242810040712357,0.503494381904602,2.24979877471924,2.07361435890198,3888468.5,14691.76143877281,13.03,0,0,0,5.188970025162732,4.896657036174978,1.258072580124906,15.17352593627424,9.595042169316088
甘肃省,定西市,2015,293.98,194.8815,西部,4.11097876214508,1.82530045802508,132.811464123617,0.218053176999092,0.529512226581573,2.27707767486572,2.42836284637451,4066215.75,13831.60674195523,13.35,0,0,0,5.272391681536245,4.888930559548494,1.413661141798062,15.21822333374006,9.534711595926224
甘肃省,定西市,2016,323.02,208.5232,西部,4.32271636067523,2.01222072945008,132.056708654189,0.227854683995247,0.534292042255402,2.29643869400024,2.3448805809021,4067816.75,12593.08014983592,13.47,0,0,0,5.340050306031913,4.883231441346563,1.463883991845522,15.21861698842996,9.440902747619589
甘肃省,定西市,2017,352.1,217.0726,西部,4.60652127553617,2.20965554999508,131.562037839767,0.232674807310104,0.582383215427399,2.39744138717651,2.50299215316772,4091498.0,11620.27264981539,13.52,0,0,0,5.380231859798984,4.879478511013652,1.527472968146474,15.22442172013117,9.360506493970165
甘肃省,定西市,2018,384.17,230.7482,西部,4.49777396284577,2.08224562392337,130.593095007395,0.220388770103455,0.595483541488647,2.41135621070862,2.70196866989136,3978290.25,10355.54637269959,13.633,0,0,0,5.441327072702483,4.872086344138276,1.503582599461107,15.19636269953523,9.245277536580593
甘肃省,定西市,2019,414.59,245.0546,西部,4.16538413461539,1.852471875,129.690448263552,0.1611723925173283,0.65359228849411,2.46632146835327,4.1071081161499,3882658.5,9365.055838298078,13.976,0,0,0,5.50148104285862,4.865150443765087,1.426808500565328,15.1720306573829,9.144740577305484
甘肃省,定西市,2020,440.1,255.837,西部,4.33441882086168,1.90698616780045,128.568514457647,0.1611723925173283,0.640696704387665,2.44023609161377,4.03352928161621,3845815.0,8738.50261304249,14.17,0,0,0,5.544540522938094,4.856461948682723,1.466587534546188,15.16249610204985,9.075494128232805
甘肃省,定西市,2021,500.76,277.0715,西部,4.120875249501,1.80630499001996,127.890254474986,0.165058627724648,0.638531148433685,2.44212102890015,3.86851096153259,3905243.5,7798.633077721863,15.335,0,0,0,5.624275595623077,4.851172509239058,1.416065579998695,15.17783069526578,8.961703750874316
甘肃省,定西市,2022,558.0,298.6831,西部,4.04502974910394,1.73958387096774,127.788260492631,0.173149309912171,0.625380892633088,2.42409033877039,3.61180124223602,3824956.0,6854.759856630824,15.569,0,0,0,5.699383145114577,4.850374679294073,1.397488905020849,15.15705752190864,8.832698559527325
甘肃省,定西市,2023,600.1,318.3961,西部,4.1337025,1.79369133333333,126.594930899077,0.173149309912171,,,,4089861.0,6815.299116813864,15.642,0,0,0,5.763296205151493,4.840992468616791,1.419173494470707,15.2240215421114,8.82692523411593
四川省,宜宾市,2007,504.069,440.359,西部,1.31809997259212,0.427393888988649,335.466385605661,0.52339094877243,0.273509114980698,2.07040905952454,0.522571325302124,18266376.0,36237.84838980377,7.16,0,0,0,6.087590303330336,5.815521759456753,0.2761912849428074,16.72057255071477,10.4978593872521
四川省,宜宾市,2008,612.193,504.6514,西部,1.27766477632447,0.373061485744863,335.692238199202,0.552224934101105,0.255086243152618,2.06238198280334,0.461924523115158,18438492.0,30118.75666660677,8.53,0,0,0,6.223867893880961,5.81619478247711,0.2450340182023184,16.72995099400679,10.31290340173269
四川省,宜宾市,2009,676.791,579.6426,西部,1.50874094730708,0.478918810177863,336.071132544646,0.558089852333069,0.270748347043991,2.09958648681641,0.485133975744247,18267590.0,26991.4789056001,8.41,0,0,0,6.362411706710414,5.817322841558997,0.411275493283736,16.72063900941791,10.20327649908666
四川省,宜宾市,2010,807.841,668.3279,西部,1.60063671330631,0.514257839951716,337.12606435084,0.596210598945618,0.250100493431091,2.09641170501709,0.419483423233032,19277780.0,23863.33449280242,8.24,0,0,0,6.504778921363704,5.820456938594962,0.4704014959027429,16.77446369528874,10.08009843831001
四川省,宜宾市,2011,982.603,770.5821,西部,1.57893898541588,0.479374944612718,335.468314369678,0.619228720664978,0.231144264340401,2.08151721954346,0.373277693986893,30174284.0,30708.5201246078,8.71,0,0,0,6.64714620326927,5.815527508940322,0.4567530932450115,17.22250059641448,10.33229542356023
四川省,宜宾市,2012,1119.8,863.0519,西部,1.6815920426033,0.503262983901454,333.735212116645,0.622783124446869,0.230816900730133,2.08441686630249,0.370621621608734,33803544.0,30187.12627254867,7.68,0,0,0,6.760474828324974,5.810347900468085,0.5197409890904024,17.33607620702766,10.31517083011287
四川省,宜宾市,2013,1293.47,932.9591,西部,1.73827459314166,0.566421973682653,332.680280310451,0.606497943401337,0.245604634284973,2.09770727157593,0.404955416917801,34071372.0,26341.06086727949,8.11,0,0,0,6.838361362801797,5.807181909582947,0.5528930081158955,17.34396805885862,10.17888425038901
四川省,宜宾市,2014,1411.37,1007.596,西部,1.79110334001357,0.623895778638693,332.680280310451,0.594828963279724,0.261890411376953,2.11860990524292,0.440278500318527,33644260.0,23838.01554517951,5.97,0,0,0,6.915322574641278,5.807181909582947,0.5828318210307496,17.33135302000987,10.07903687716005
四川省,宜宾市,2015,1470.1,1093.241,西部,1.9435903680198,0.691054347248382,334.639439379097,0.583190262317657,0.275024592876434,2.13323950767517,0.471586376428604,30122064.0,20489.80613563703,8.08,0,0,0,6.996901957924362,5.813053651836989,0.664536967795306,17.22076848444459,9.927682779774669
四川省,宜宾市,2016,1609.56,1182.887,西部,2.14529256746714,0.740337105969204,337.276768894582,0.54878556728363,0.310873836278915,2.17053318023682,0.566475987434387,30085436.0,18691.71450582768,9.94,0,0,0,7.075713339551323,5.820903865976703,0.7632759381685915,17.21955175880347,9.835835630101474
四川省,宜宾市,2017,1862.19,1286.981,西部,2.18556222018915,0.752802628800961,339.688041594454,0.497360914945602,0.37334281206131,2.24404668807983,0.750647664070129,30036360.0,16129.58935446974,10.37,0,0,0,7.160054444472389,5.828027671704555,0.7818731044603201,17.21791920574734,9.688410712299815
四川省,宜宾市,2018,2349.31,1405.384,西部,2.27649896438001,0.807805008234673,341.948609750584,0.496814489364624,0.380517870187759,2.2578501701355,0.765915393829346,30334172.0,12911.94946601343,12.841,0,0,0,7.24806585403412,5.834660461884675,0.822638720874964,17.22778542378245,9.465908476779443
四川省,宜宾市,2019,2633.11,1529.057,西部,2.05168789392775,0.757759069946195,344.284530178585,0.50306510925293,0.390227884054184,2.28352093696594,0.775700569152832,30348938.0,11525.89067680423,13.124,0,0,0,7.332406484501703,5.841468438108159,0.7186628172646214,17.22827208309479,9.352351147030948
四川省,宜宾市,2020,2813.34,1599.394,西部,2.22066263383298,0.895875196288365,345.942280159747,0.481528282165527,0.395511269569397,2.27255082130432,0.821366608142853,30741580.0,10927.07600218957,14.106,0,0,0,7.377380086483975,5.84627194079411,0.7978056350553376,17.24112669358274,9.298999024995405
四川省,宜宾市,2021,3148.08,1741.74,西部,2.28005451080051,0.969889072426938,346.997211965941,0.498300508259212,0.388602287166455,2.27553049555273,0.779855289580212,31987636.0,10160.9984498488,14.272,0,0,0,7.462639892541659,5.849316745234296,0.8241993509263896,17.28086001110195,9.226311988926948
四川省,宜宾市,2022,3427.84,1820.118,西部,2.44509148191365,1.0926906067678,347.976791500264,0.50271016150112,0.381776862397311,2.26626388629574,0.75943732917056,30769156.0,8976.252100448095,14.871,0,0,0,7.506656613133968,5.852135786459329,0.8940825381424807,17.24202331760777,9.102337713425124
四川省,宜宾市,2023,3806.6,1956.627,西部,2.58402847386393,1.20566868925663,348.730314218974,0.50271016150112,,,,31452420.0,8262.601796879106,17.706,0,0,0,7.578977351376139,5.854298884858456,0.9493496051568299,17.26398648568619,9.019494804432501
湖北省,宜昌市,2007,820.9,844.8102,中部,1.89784833719089,0.821865269825801,191.467122767009,0.52793276309967,0.337678164243698,2.20328903198242,0.639623463153839,34120340.0,41564.55110244853,16.04,1,0,0,6.739111986742745,5.254716111202739,0.6407207903516635,17.34540424536812,10.63500294601389
湖北省,宜昌市,2008,1026.56,968.2369,中部,1.65680885676434,0.680341528990025,191.894716837704,0.53709477186203,0.329459547996521,2.19601392745972,0.613410472869873,34933600.0,34029.76932668329,16.2,1,0,0,6.87547678873969,5.25694687182542,0.5048933767901278,17.36895967474176,10.43499098894372
湖北省,宜昌市,2009,1272.33,1109.696,中部,2.24907123152012,0.98990827851265,192.203534777651,0.554101526737213,0.32745435833931,2.20901012420654,0.590964555740356,39588180.0,31114.71080615878,17.28,1,0,0,7.011841382922207,5.258554887509902,0.8105173450056813,17.49404114682076,10.3454360026056
湖北省,宜昌市,2010,1547.32,1285.028,中部,2.15422433627175,0.915042072745133,192.548852210207,0.575265645980835,0.31066620349884,2.19659805297852,0.540039539337158,42883432.0,27714.64984618566,17.31,1,1,1,7.158535786975192,5.260349899247083,0.7674307219980766,17.57399610883744,10.22971642768373
湖北省,宜昌市,2011,2140.69,1491.918,中部,1.37500436775058,0.560730885835875,192.966230316828,0.605054438114166,0.282454341650009,2.16996312141418,0.46682471036911,46247744.0,21604.12950964408,18.8,1,1,1,7.307817819467839,5.262515201143752,0.3184569076593659,17.64952324235463,9.980639756401539
湖北省,宜昌市,2012,2508.89,1679.9,中部,1.37553810649331,0.576186201866164,193.905331056725,0.603072941303253,0.275284975767136,2.15364289283752,0.456470459699631,45913316.0,18300.25070848064,20.3,1,1,1,7.426489546816168,5.267370055716583,0.3188450047379801,17.64226574188978,9.814670038652643
湖北省,宜昌市,2013,2818.07,1873.088,中部,1.453122065811,0.611903536817751,194.379624359704,0.601038992404938,0.279748201370239,2.16053533554077,0.465440988540649,46858992.0,16628.04401593999,21.29,1,1,1,7.535343684789413,5.26981307356859,0.3737143905647067,17.66265347992908,9.71884594746669
湖北省,宜昌市,2014,2846.23,2056.651,中部,1.45289000418235,0.628154274457971,194.673686207551,0.593759715557098,0.294000089168549,2.18175983428955,0.495149940252304,50430760.0,17718.44158764401,21.34,1,1,1,7.628834210698258,5.271324752795362,0.3735546791639597,17.73611186433396,9.78236127377033
湖北省,宜昌市,2015,3072.82,2239.693,中部,1.46409909004963,0.630226305837863,193.829486575601,0.586850047111511,0.3063785135746,2.19960713386536,0.522072970867157,50585112.0,16462.11362852364,21.67,1,1,1,7.714094081884958,5.266978837396008,0.3812400977087599,17.73916786171477,9.708816875982563
湖北省,宜昌市,2016,3383.6,2436.786,中部,1.47827096857679,0.63445192701706,194.536033914272,0.572265803813934,0.320198088884354,2.21266198158264,0.559526860713959,48979368.0,14475.5195649604,22.28,1,1,1,7.798435236884735,5.270617410239913,0.390873140347975,17.70690970617924,9.580214195749383
湖北省,宜昌市,2017,3537.31,2495.269,中部,1.61754293951265,0.7116627216327,194.799811587376,0.538628101348877,0.350741595029831,2.24011135101318,0.651175856590271,48001736.0,13570.12419041588,22.28,1,1,1,7.822151818005194,5.271972423997371,0.4809082938799083,17.68674773488483,9.515625904623137
湖北省,宜昌市,2018,4039.29,2687.405,中部,1.67209537963378,0.763982549985483,194.809232218559,0.524649441242218,0.3802709877491,2.28519129753113,0.72480970621109,48825380.0,12087.6144074825,27.189,1,1,1,7.896331322973924,5.272020783404498,0.5140775582710068,17.70376081759484,9.399936604658432
湖北省,宜昌市,2019,4460.82,2905.084,中部,1.65627045505492,0.790294507957857,194.908148845973,0.460486620664597,0.446244925260544,2.35297656059265,0.96907252073288,48480052.0,10867.96866943746,29.594,1,1,1,7.974217584530613,5.272528416034421,0.5045683608979705,17.69666297233202,9.293575087715203
湖北省,宜昌市,2020,4261.42,2768.545,中部,1.95936686223891,0.935822342173199,183.532736693358,0.429072916507721,0.463056921958923,2.35518670082092,1.07920324802399,49744520.0,11673.2262954602,29.6,1,1,1,7.926077190420249,5.212393053181634,0.6726213915872242,17.72241086474807,9.36505314769453
湖北省,宜昌市,2021,5022.69,3233.661,中部,1.86699100139359,0.926559108102727,184.178049929345,0.418771624565125,0.47193831205368,2.36264824867249,1.12695860862732,50125396.0,9979.790908855613,28.842,1,1,1,8.081370210894978,5.215902952384769,0.6243280447266472,17.73003834380918,9.208317418069562
湖北省,宜昌市,2022,5502.69,3411.512,中部,1.96056369253135,0.938190914046883,184.644371172869,0.441057010298599,0.452115238183507,2.34528748666561,1.02507210548002,48230880.0,8764.964044858061,31.248,1,1,1,8.134910873763582,5.218431657069345,0.6732320301242631,17.69151003778374,9.078517695220059
湖北省,宜昌市,2023,5756.4,3653.73,中部,2.08852736275191,1.02716191799861,184.832783796514,0.441057010298599,,,,50174420.0,8716.284483357655,31.621,1,1,1,8.203503842582215,5.219451544970087,0.7364592064981446,17.73101589303826,9.072948334742241
江西省,宜春市,2007,508.86,419.8344,中部,1.52723077222391,0.534368347213152,289.57630296213,0.502495765686035,0.275105148553848,2.05270600318909,0.54747748374939,36641232.0,72006.50866643085,12.48,0,0,0,6.039860347812078,5.668418830375342,0.4234561426658418,17.41668472165906,11.1845117920574
江西省,宜春市,2008,620.77,477.7716,中部,1.49491772357724,0.481666341463415,291.638545181852,0.519999980926514,0.262796759605408,2.04559350013733,0.505378365516663,36253252.0,58400.4574963352,12.52,0,0,0,6.16913279402928,5.675515176521769,0.4020711709317067,17.40603964558605,10.97507900262699
江西省,宜春市,2009,700.24,542.2708,中部,1.69291931515203,0.577865398154641,293.765065081151,0.529504179954529,0.261995881795883,2.05349588394165,0.494794756174088,37394724.0,53402.7247800754,13.59,0,0,0,6.295765507661949,5.68278034952596,0.526454444101579,17.4370401829148,10.88561704949062
江西省,宜春市,2010,870.0,618.7309,中部,1.72160751631752,0.584682997308622,290.497616369382,0.565804600715637,0.244701147079468,2.05531024932861,0.432483494281769,38789684.0,44585.84367816092,13.79,0,0,0,6.427670444719584,5.671595370989394,0.5432584568665505,17.47366489295348,10.70517168130485
江西省,宜春市,2011,1077.98,697.9285,中部,1.64872279871092,0.528091841978809,289.003160319246,0.591699302196503,0.236701980233192,2.06510329246521,0.400037616491318,41388396.0,38394.40063823076,13.16,0,0,0,6.548116661985409,5.666437623413354,0.5000009267849642,17.53851110965193,10.55566691123079
江西省,宜春市,2012,1247.6,778.8882,中部,1.75081877204232,0.587843459442129,286.555252022069,0.562800586223602,0.274703443050385,2.11211133003235,0.488100826740265,41124300.0,32962.72843860212,13.62,0,0,0,6.657867518241241,5.657931369296259,0.5600835482569725,17.53210974562835,10.4031327608947
江西省,宜春市,2013,1387.07,857.5559,中部,1.89286617525219,0.660701890631682,284.155551984573,0.552199959754944,0.293799161911011,2.13989925384521,0.532052099704742,42011040.0,30287.61345858537,13.98,0,0,0,6.754086366419725,5.649521806473849,0.6380921751968784,17.55344299884962,10.31849411117093
江西省,宜春市,2014,1522.99,943.3115,中部,1.97946869157673,0.721486094042178,281.878080137133,0.541402101516724,0.311400592327118,2.16420316696167,0.575174331665039,41568316.0,27293.88636826243,14.24,0,0,0,6.849396556825002,5.641474637513011,0.6828284711099616,17.54284880042511,10.21441801353968
江西省,宜春市,2015,1621.02,1032.926,中部,2.1339569199746,0.813437758093606,279.720392093845,0.517297744750977,0.337102562189102,2.19150280952454,0.651660621166229,39774780.0,24536.88418403227,14.52,0,0,0,6.940150830542041,5.633790504571581,0.7579779652224652,17.49874360106032,10.10793274133783
江西省,宜春市,2016,1781.95,1126.303,中部,2.2428930184427,0.87890695147793,277.642080454229,0.450702875852585,0.394298374652863,2.23919868469238,0.874852120876312,39933200.0,22409.83192569937,15.6,0,0,0,7.026695866638845,5.626332803795235,0.807766558655029,17.50271861607377,10.01725506679806
江西省,宜春市,2017,2021.85,1227.67,中部,2.36983040284888,0.945866854613349,275.579838234506,0.4563889503479,0.400796294212341,2.25798654556274,0.878190219402313,39572000.0,19572.17399906027,15.72,0,0,0,7.112873342951113,5.618877380565461,0.8628183926071268,17.49363235542525,9.881864142572862
江西省,宜春市,2018,2180.85,1327.111,中部,2.55864398833778,1.06329886121696,273.405110075526,0.448201388120651,0.428300887346268,2.30470681190491,0.955599188804626,40319068.0,18487.77678428136,24.927,0,0,0,7.190759678158758,5.610954614954702,0.9394774260995207,17.51233506638086,9.82486507833532
江西省,宜春市,2019,2687.57,1427.972,中部,2.3459876860119,1.00412317708333,270.71616047994,0.422913581132889,0.466747134923935,2.35640788078308,1.10364651679993,40469916.0,15058.18118225758,24.272,0,0,0,7.264010534864156,5.601070893692949,0.8527065012882242,17.51606944123833,9.619676722629988
江西省,宜春市,2020,2789.87,1480.807,中部,2.59318254480287,1.1341840860215,268.236113342975,0.407756954431534,0.476330816745758,2.36041855812073,1.16817343235016,41213536.0,14772.56502991179,24.059,0,0,0,7.300342488422615,5.591867612577063,0.9528859031541667,17.53427730405042,9.600527025302663
江西省,宜春市,2021,3191.28,1612.599,中部,2.5217707928549,1.13852839235349,266.275644115914,0.424099206924438,0.471037119626999,2.36617350578308,1.1106766462326,42350852.0,13270.80419142162,27.699,0,0,0,7.385602442134148,5.584532028313869,0.9249613503257343,17.56149909692373,9.493321727707166
江西省,宜春市,2022,3473.12,1698.066,中部,2.60917123524331,1.19143069392456,266.200653489742,0.434450868383471,0.464386488229603,2.36322096558714,1.06890449996686,50193004.0,14451.84848205648,29.863,0,0,0,7.437245235373853,5.584250360840575,0.9590326365203468,17.7313862124003,9.578577607992843
江西省,宜春市,2023,3467.5,1760.895,中部,2.86730819152005,1.31539965387944,264.840109272055,0.434450868383471,,,,51493956.0,14850.4559480894,31.504,0,0,0,7.473577481505605,5.579126282653053,1.053373677294164,17.75697499952353,9.605785847334545
陕西省,宝鸡市,2007,578.78,445.2797,西部,1.49808336914482,0.446807047700903,206.746643187321,0.582321047782898,0.314868867397308,2.21205878257751,0.540713489055634,17309236.0,29906.41694598984,15.4,0,0,0,6.098702624043972,5.331494097676812,0.4041865371811481,16.66675078984098,10.30582834993083
陕西省,宝鸡市,2008,714.07,514.298,西部,1.4140341983279,0.381769014242301,207.049306625578,0.591255605220795,0.311498403549194,2.21425247192383,0.526842176914215,16827190.0,23565.18268517092,15.64,0,0,0,6.242802863992442,5.332956961159975,0.3464467527037688,16.63850658847179,10.06752559172205
陕西省,宝鸡市,2009,738.2,578.1738,西部,1.57580799539776,0.444044118011714,204.660526170647,0.590725302696228,0.312824010848999,2.21637344360352,0.529559195041656,20372344.0,27597.32321863993,15.18,0,0,0,6.359874515515108,5.321352636605402,0.4547681536823991,16.82968885276592,10.22547406217002
陕西省,宝鸡市,2010,877.83,652.0066,西部,1.5507996188876,0.447653392617484,205.173459820197,0.607270300388336,0.300422042608261,2.20811438560486,0.494708985090256,21092474.0,24027.97124728022,15.69,0,0,0,6.480054684574806,5.323855766823518,0.438770681062479,16.86442685235552,10.08697389933542
陕西省,宝鸡市,2011,1043.98,737.2239,西部,1.48046365219876,0.442134650844736,204.780040845615,0.618898034095764,0.292106300592422,2.20311069488525,0.471978068351746,29071410.0,27846.71162282802,15.49,0,0,0,6.602891645237597,5.321936431607609,0.3923553172272324,17.18526577497077,10.23447016379981
陕西省,宝鸡市,2012,1225.95,837.3389,西部,1.51633380095581,0.46066150147563,204.228073080532,0.629749059677124,0.28660187125206,2.20295286178589,0.455104887485504,28670130.0,23386.05163342714,14.64,0,0,0,6.730228886987053,5.319237374638441,0.41629544831,17.17136637220574,10.05989503957549
陕西省,宝鸡市,2013,1374.51,931.7069,西部,1.556120925539,0.490655600908203,203.67610531545,0.625810623168945,0.294044405221939,2.21389937400818,0.469861656427383,28587936.0,20798.63806010869,16.01,0,0,0,6.837018280246279,5.316531013040701,0.4421961383785267,17.16849536861795,9.94264278566625
陕西省,宝鸡市,2014,1468.38,1025.064,西部,1.66407243289305,0.541526325400207,203.124137550367,0.608873188495636,0.30766087770462,2.22419500350952,0.505295515060425,27779398.0,18918.39850719841,15.9,0,0,0,6.932510328647664,5.313817307169103,0.5092678708344833,17.13980522478929,9.847890193526323
陕西省,宝鸡市,2015,1585.02,1122.445,西部,1.75205070629907,0.581728972694543,200.969056271336,0.590008735656738,0.324238628149033,2.23848605155945,0.549548923969269,26428302.0,16673.79717606087,16.03,0,0,0,7.02326462064315,5.303150947308902,0.5607869340469135,17.08994603934073,9.721593734812425
陕西省,宝鸡市,2016,1702.94,1220.098,西部,1.8358755576718,0.612151396896705,198.156427664624,0.579844117164612,0.331438571214676,2.24272131919861,0.571599423885345,26136396.0,15347.80790867558,15.86,0,0,0,7.106686462370044,5.289056757488448,0.6075215108553348,17.07883938366341,9.638727935565012
陕西省,宝鸡市,2017,1914.92,1315.266,西部,1.83322817472087,0.631606307691606,194.844621074129,0.585880041122437,0.332502990961075,2.25088596343994,0.56752747297287,26249486.0,13707.87604704113,15.55,0,0,0,7.181794205524569,5.272202425933467,0.6060784426820495,17.08315696585782,9.525725840572608
陕西省,宝鸡市,2018,2110.94,1402.862,西部,1.9682537657384,0.682043166928605,192.084782248717,0.585624217987061,0.336882472038269,2.25938963890076,0.57525360584259,26816528.0,12703.59555458706,15.224,0,0,0,7.246269714608997,5.257936848774648,0.6771467363225248,17.10452897180758,9.449640346911739
